user_id,date,steps,calories_burned,distance_km,active_minutes,sleep_hours,heart_rate_avg,workout_type,weather_conditions,location,mood
468,2025-02-12T00:00:00Z,4234,2339.85,10.59,1336,7.3,85,Walking,Fog,Office,Happy
240,2023-12-26T00:00:00Z,22914,3674.63,7.54,804,10.6,112,Swimming,Fog,Gym,Happy
560,2023-03-14T00:00:00Z,22081,2151.3,5.42,1265,11.4,120,Swimming,Snow,Other,Neutral
245,2024-07-06T00:00:00Z,28730,2020.24,11.46,942,8.9,67,None,Clear,Home,Stressed
605,2023-01-16T00:00:00Z,5803,1918.31,11.83,868,4.8,130,Swimming,Clear,Other,Happy
799,2024-11-07T00:00:00Z,12448,3038.37,9.38,843,2.1,70,Cycling,Snow,Park,Tired
133,2025-07-30T00:00:00Z,18246,2239.47,15.69,1260,2.2,64,Walking,Snow,Gym,Neutral
84,2025-01-20T00:00:00Z,7945,1724.57,17.07,970,5.9,157,Running,Snow,Gym,Neutral
51,2025-06-03T00:00:00Z,26439,3618.52,5.6,168,9.3,102,Walking,Clear,Other,Happy
220,2023-10-18T00:00:00Z,12744,1705.14,5.99,1116,5.8,145,Swimming,Rain,Gym,Happy
480,2023-03-14T00:00:00Z,2560,3352.42,12.83,884,9.6,176,Swimming,Snow,Gym,Neutral
512,2024-04-05T00:00:00Z,12453,1629.54,0.59,902,8.6,68,Walking,Fog,Home,Neutral
599,2025-03-02T00:00:00Z,3641,1988.94,17.32,47,11.3,142,Walking,Fog,Office,Stressed
904,2025-08-03T00:00:00Z,28543,2510.38,18.8,16,6.3,162,Swimming,Clear,Gym,Tired
245,2023-05-12T00:00:00Z,21012,2100.65,16.46,855,2.2,138,Gym Workout,Rain,Office,Tired
75,2023-04-04T00:00:00Z,5104,3083.44,13.31,57,7.4,73,Cycling,Rain,Home,Tired
629,2025-03-24T00:00:00Z,1045,2478.71,14.94,1273,6.4,150,Running,Fog,Other,Neutral
160,2024-10-10T00:00:00Z,4132,2097.06,19.78,231,6.8,147,Yoga,Rain,Park,Neutral
313,2024-01-17T00:00:00Z,2283,3306.14,19.44,688,3.6,125,Swimming,Snow,Gym,Neutral
942,2024-07-27T00:00:00Z,15503,3962.86,5.66,1255,11.5,100,None,Snow,Home,Neutral
214,2023-05-16T00:00:00Z,1210,2942.8,13.1,455,2.8,100,Cycling,Clear,Office,Stressed
25,2025-02-12T00:00:00Z,6949,2346.35,13.93,1054,10.2,66,Running,Snow,Park,Tired
440,2024-03-17T00:00:00Z,25665,3855.27,16.79,479,10.5,67,Walking,Fog,Home,Tired
458,2024-06-30T00:00:00Z,19277,2469.59,4.71,1272,3.8,73,Gym Workout,Rain,Park,Tired
859,2024-06-08T00:00:00Z,28975,2652.57,19.8,748,4.3,178,Cycling,Rain,Home,Tired
708,2024-03-09T00:00:00Z,9540,1580.53,15.42,253,4.0,142,Cycling,Fog,Other,Neutral
420,2025-03-16T00:00:00Z,26478,1920.9,6.56,57,3.5,176,Cycling,Clear,Office,Happy
184,2023-03-02T00:00:00Z,29539,3481.84,2.46,581,8.7,163,Walking,Clear,Other,Tired
391,2024-09-01T00:00:00Z,13303,3362.4,11.5,1392,6.4,130,Swimming,Rain,Gym,Tired
420,2023-03-15T00:00:00Z,17449,1523.33,19.91,1057,8.5,119,Running,Clear,Park,Neutral
600,2023-02-20T00:00:00Z,14345,3244.53,16.28,307,4.9,143,Walking,Snow,Gym,Happy
867,2024-06-06T00:00:00Z,16152,3967.11,5.25,568,9.3,63,None,Fog,Home,Stressed
865,2023-12-31T00:00:00Z,15044,2026.34,2.41,1437,9.7,156,Walking,Snow,Office,Stressed
248,2025-08-21T00:00:00Z,12842,3227.56,1.04,654,11.4,69,Swimming,Snow,Other,Tired
304,2023-07-04T00:00:00Z,4296,3783.03,16.73,122,4.6,66,Cycling,Snow,Office,Happy
174,2024-07-10T00:00:00Z,19113,2221.36,19.08,401,10.7,64,Gym Workout,Snow,Home,Neutral
170,2024-08-10T00:00:00Z,4642,2702.97,19.12,1033,8.4,175,Gym Workout,Fog,Gym,Neutral
67,2023-01-14T00:00:00Z,20048,2062.47,15.57,1263,3.2,95,Walking,Clear,Home,Stressed
291,2025-02-24T00:00:00Z,28450,1922.99,19.52,503,5.0,62,Swimming,Clear,Home,Stressed
969,2025-04-26T00:00:00Z,9220,2568.38,14.22,1136,7.7,71,None,Clear,Home,Stressed
446,2024-05-29T00:00:00Z,2667,3154.36,2.37,142,4.6,171,Swimming,Snow,Other,Stressed
369,2024-04-23T00:00:00Z,1137,3370.75,3.91,1228,11.0,105,Walking,Fog,Gym,Happy
324,2025-01-19T00:00:00Z,17796,2161.86,5.17,861,6.1,167,Swimming,Clear,Gym,Tired
629,2023-06-26T00:00:00Z,21137,2186.9,18.1,754,11.0,87,Running,Fog,Home,Stressed
190,2023-03-23T00:00:00Z,7164,3815.81,5.09,428,7.2,81,Running,Fog,Other,Neutral
612,2023-07-12T00:00:00Z,26468,1843.97,7.44,121,7.0,80,Cycling,Fog,Other,Stressed
353,2025-08-22T00:00:00Z,878,2951.42,6.09,783,10.5,85,Walking,Snow,Park,Stressed
808,2025-07-06T00:00:00Z,20224,3212.39,6.94,1404,4.4,110,Cycling,Snow,Other,Tired
193,2024-01-27T00:00:00Z,29156,3281.88,6.47,1301,4.3,137,Cycling,Snow,Park,Tired
806,2024-06-05T00:00:00Z,20,1598.57,0.4,436,7.1,173,Running,Clear,Home,Tired
864,2025-06-04T00:00:00Z,25867,2021.49,0.92,966,7.1,166,Gym Workout,Fog,Home,Stressed
143,2025-09-25T00:00:00Z,24615,1625.42,15.62,303,1.6,113,Cycling,Snow,Park,Tired
891,2024-02-08T00:00:00Z,16582,2770.47,13.62,149,10.0,96,Swimming,Rain,Office,Neutral
188,2023-04-10T00:00:00Z,4583,3378.11,4.81,62,10.8,78,Running,Rain,Park,Tired
258,2023-11-21T00:00:00Z,26532,2492.75,7.81,252,7.2,156,Running,Snow,Office,Happy
500,2023-12-01T00:00:00Z,9702,3903.05,11.02,1022,3.3,125,Walking,Clear,Office,Happy
199,2024-02-02T00:00:00Z,13996,3462.49,11.99,1276,8.2,86,Cycling,Clear,Home,Tired
600,2025-03-09T00:00:00Z,24428,2627.29,8.27,900,3.3,159,None,Snow,Gym,Neutral
530,2024-07-24T00:00:00Z,23923,1832.29,3.19,213,8.3,63,Swimming,Fog,Park,Stressed
532,2023-10-09T00:00:00Z,7865,2177.16,2.58,1089,6.1,135,Cycling,Clear,Office,Neutral
627,2025-05-30T00:00:00Z,16192,2231.87,8.06,780,4.2,169,None,Snow,Park,Neutral
173,2025-04-16T00:00:00Z,7937,3285.76,7.07,692,0.4,178,Yoga,Rain,Office,Stressed
715,2023-04-12T00:00:00Z,26213,2462.83,8.6,222,11.5,158,Gym Workout,Fog,Home,Neutral
766,2023-12-30T00:00:00Z,23592,3996.63,16.58,738,5.5,81,None,Rain,Gym,Happy
552,2024-05-28T00:00:00Z,1062,2592.87,16.39,848,3.7,71,None,Fog,Home,Neutral
163,2024-03-26T00:00:00Z,4957,3957.91,12.94,560,10.8,140,Swimming,Snow,Home,Neutral
597,2025-05-11T00:00:00Z,14366,2964.36,4.42,318,9.4,137,None,Snow,Gym,Stressed
441,2024-03-13T00:00:00Z,17947,3546.45,4.99,106,10.9,136,Gym Workout,Snow,Other,Tired
609,2024-01-10T00:00:00Z,695,3269.22,5.68,61,6.7,112,Gym Workout,Fog,Home,Stressed
817,2025-02-04T00:00:00Z,13764,3436.03,8.27,727,2.4,143,Running,Snow,Home,Neutral
405,2025-02-22T00:00:00Z,15191,2252.4,6.09,758,5.7,170,None,Snow,Home,Neutral
623,2024-07-11T00:00:00Z,18844,3194.68,15.62,195,0.5,63,Cycling,Fog,Home,Tired
722,2024-07-21T00:00:00Z,14190,2326.92,8.01,168,5.7,151,Cycling,Rain,Other,Tired
389,2023-05-08T00:00:00Z,5718,1773.74,10.57,324,9.7,123,Swimming,Clear,Gym,Tired
969,2023-12-10T00:00:00Z,29782,1643.43,17.03,790,7.9,141,Yoga,Rain,Park,Happy
93,2024-11-30T00:00:00Z,24562,2980.61,8.57,1295,11.7,140,Walking,Snow,Other,Stressed
339,2023-11-29T00:00:00Z,15009,2380.2,17.46,64,2.5,134,Gym Workout,Fog,Park,Neutral
61,2023-10-06T00:00:00Z,5378,2841.59,8.86,84,5.9,172,Walking,Fog,Park,Happy
842,2024-05-26T00:00:00Z,27725,2851.0,0.58,290,9.9,96,Gym Workout,Fog,Other,Stressed
538,2023-05-15T00:00:00Z,12652,1969.57,18.52,328,7.8,157,Cycling,Clear,Home,Happy
622,2025-08-19T00:00:00Z,28925,1601.63,9.46,669,3.2,76,Running,Rain,Park,Happy
791,2024-05-02T00:00:00Z,9857,1926.89,9.52,773,6.2,148,Yoga,Fog,Gym,Stressed
322,2024-02-17T00:00:00Z,7386,2678.15,15.91,1088,3.8,172,Running,Fog,Office,Stressed
761,2025-04-04T00:00:00Z,12308,1737.9,13.74,1438,2.6,172,None,Fog,Office,Happy
489,2023-11-02T00:00:00Z,26038,3364.49,17.44,515,8.9,118,Walking,Snow,Other,Neutral
892,2023-07-09T00:00:00Z,4984,2664.3,17.39,515,6.2,67,Cycling,Clear,Home,Stressed
377,2025-06-09T00:00:00Z,2843,2787.62,12.82,590,2.1,165,Walking,Clear,Gym,Tired
542,2025-01-24T00:00:00Z,29868,2098.08,14.53,124,1.7,179,Gym Workout,Fog,Park,Tired
656,2023-08-20T00:00:00Z,28506,3799.14,18.1,1114,2.7,143,Running,Rain,Home,Neutral
846,2023-07-24T00:00:00Z,24928,3300.97,13.46,487,11.6,162,Cycling,Rain,Park,Happy
969,2023-01-18T00:00:00Z,18378,3406.62,12.35,1391,2.9,97,Walking,Rain,Park,Tired
324,2023-03-23T00:00:00Z,11681,2155.63,5.66,42,2.6,158,Yoga,Fog,Office,Neutral
704,2023-06-18T00:00:00Z,2828,1674.97,0.11,411,3.2,149,Running,Snow,Home,Stressed
276,2025-08-28T00:00:00Z,12497,2862.9,6.59,467,6.9,135,Cycling,Rain,Other,Tired
981,2024-07-18T00:00:00Z,2560,2600.12,15.51,611,2.6,171,Cycling,Rain,Home,Tired
969,2023-06-01T00:00:00Z,9220,1630.27,16.32,1223,10.6,81,Swimming,Rain,Gym,Happy
545,2023-07-01T00:00:00Z,14281,1831.81,7.82,557,3.1,121,Swimming,Clear,Home,Happy
510,2023-12-16T00:00:00Z,9846,1624.99,10.27,1439,0.6,75,Cycling,Snow,Office,Happy
506,2024-12-12T00:00:00Z,29086,1915.67,12.19,933,5.8,63,Walking,Fog,Park,Tired
796,2024-10-02T00:00:00Z,29021,3295.79,4.52,641,6.1,119,Running,Fog,Park,Stressed
100,2023-09-01T00:00:00Z,17749,3963.0,13.52,54,8.1,127,Gym Workout,Fog,Park,Tired
928,2023-05-27T00:00:00Z,16685,2297.69,1.95,791,11.0,148,Yoga,Fog,Home,Neutral
571,2024-09-19T00:00:00Z,28515,1972.81,10.83,116,11.2,134,Yoga,Snow,Home,Neutral
950,2023-11-14T00:00:00Z,27712,3294.94,12.24,146,2.7,137,Running,Rain,Office,Stressed
217,2024-12-06T00:00:00Z,4363,3480.55,13.4,457,10.4,111,Walking,Clear,Other,Happy
238,2024-12-10T00:00:00Z,12784,3037.54,12.5,573,2.6,79,Cycling,Snow,Park,Tired
425,2023-11-16T00:00:00Z,16892,2501.82,19.52,679,11.1,93,Yoga,Clear,Office,Stressed
674,2025-03-14T00:00:00Z,12228,3955.01,9.84,911,5.1,113,Running,Fog,Office,Stressed
349,2023-02-21T00:00:00Z,2177,2787.26,17.98,470,11.7,110,None,Snow,Office,Stressed
771,2023-09-02T00:00:00Z,20395,1641.31,10.77,965,9.9,86,Running,Snow,Gym,Happy
802,2023-05-28T00:00:00Z,20628,3803.26,11.88,262,1.0,102,Cycling,Fog,Office,Stressed
887,2024-12-31T00:00:00Z,16260,2659.34,14.51,108,9.3,115,Swimming,Fog,Home,Happy
798,2023-03-28T00:00:00Z,28948,1587.26,11.04,463,11.3,65,Yoga,Snow,Gym,Stressed
662,2024-08-09T00:00:00Z,20657,3811.58,8.14,1317,0.1,122,Yoga,Clear,Home,Neutral
648,2024-01-16T00:00:00Z,10230,2845.83,13.78,376,1.4,112,Gym Workout,Rain,Gym,Happy
768,2023-01-29T00:00:00Z,24827,1631.24,10.6,1421,6.4,122,Walking,Snow,Office,Tired
239,2025-08-12T00:00:00Z,20675,3383.86,19.44,636,3.1,104,Cycling,Clear,Park,Stressed
439,2025-03-08T00:00:00Z,23090,3768.01,6.64,261,9.1,177,Cycling,Snow,Gym,Neutral
371,2025-08-11T00:00:00Z,3324,3318.71,2.93,853,8.9,175,Swimming,Fog,Gym,Stressed
558,2024-11-11T00:00:00Z,29204,3714.12,15.01,575,8.3,73,Yoga,Clear,Office,Happy
180,2024-04-09T00:00:00Z,10935,3576.29,9.27,1055,8.5,84,Gym Workout,Rain,Other,Stressed
782,2023-08-30T00:00:00Z,24022,2579.44,16.58,810,8.7,69,Yoga,Clear,Home,Stressed
862,2024-02-27T00:00:00Z,8701,2145.44,6.42,791,10.4,174,Cycling,Fog,Other,Neutral
257,2025-03-21T00:00:00Z,22834,1957.79,5.95,360,10.2,74,Running,Clear,Park,Neutral
443,2023-12-04T00:00:00Z,27128,3519.87,17.66,675,7.9,119,Yoga,Rain,Home,Tired
374,2024-04-06T00:00:00Z,22936,2819.31,0.74,1342,3.2,152,Walking,Snow,Park,Neutral
369,2023-04-07T00:00:00Z,14061,2289.81,1.86,1172,1.4,109,Yoga,Snow,Office,Tired
280,2023-08-29T00:00:00Z,3442,3445.64,6.98,1255,0.7,77,Swimming,Rain,Other,Happy
678,2023-05-04T00:00:00Z,24816,2045.01,1.56,1329,8.8,83,Cycling,Rain,Park,Happy
804,2025-08-09T00:00:00Z,518,3987.7,5.12,776,5.7,164,Walking,Rain,Office,Stressed
140,2024-11-23T00:00:00Z,16952,2595.01,3.33,182,7.1,158,Running,Rain,Office,Tired
237,2025-05-24T00:00:00Z,17527,2193.43,7.33,1176,4.2,125,Running,Rain,Other,Happy
168,2024-07-11T00:00:00Z,8557,2765.42,14.95,820,9.6,140,Running,Snow,Other,Stressed
65,2025-08-17T00:00:00Z,10632,1592.62,17.29,718,11.6,104,Walking,Fog,Gym,Happy
470,2024-08-20T00:00:00Z,16270,3950.37,14.62,1030,9.2,169,None,Fog,Office,Tired
897,2023-03-26T00:00:00Z,21807,2061.9,12.04,1281,12.0,86,Walking,Fog,Gym,Happy
101,2025-09-06T00:00:00Z,25638,1848.44,11.5,449,1.4,112,Gym Workout,Clear,Home,Stressed
368,2023-04-23T00:00:00Z,20346,3617.1,19.44,1038,8.3,146,None,Rain,Office,Neutral
497,2025-06-27T00:00:00Z,9476,1907.76,18.71,821,5.4,121,Cycling,Snow,Other,Neutral
990,2023-04-25T00:00:00Z,7493,1753.89,9.81,610,4.1,118,Swimming,Rain,Office,Stressed
18,2025-01-16T00:00:00Z,28171,3236.55,15.41,1210,2.3,160,Running,Snow,Office,Tired
288,2023-05-22T00:00:00Z,23209,3592.31,8.71,137,2.5,72,Running,Rain,Gym,Neutral
600,2025-02-18T00:00:00Z,28803,3001.69,9.22,920,6.5,130,None,Clear,Home,Tired
599,2023-11-25T00:00:00Z,4600,2091.96,8.39,285,6.0,106,Cycling,Clear,Park,Tired
616,2023-06-28T00:00:00Z,9742,2121.09,2.57,586,3.5,159,None,Snow,Other,Neutral
319,2025-03-20T00:00:00Z,24093,3213.88,6.67,1316,7.1,126,Cycling,Clear,Home,Stressed
617,2024-01-26T00:00:00Z,11360,2519.56,17.26,1161,1.9,113,Walking,Snow,Gym,Stressed
888,2023-08-30T00:00:00Z,1497,1699.4,15.94,207,11.1,136,Cycling,Rain,Home,Stressed
146,2025-03-12T00:00:00Z,28979,2889.95,11.83,755,4.9,135,Gym Workout,Clear,Other,Neutral
741,2024-09-23T00:00:00Z,742,2002.81,15.81,1195,10.2,73,Yoga,Snow,Office,Happy
655,2023-06-04T00:00:00Z,23182,3742.86,5.18,398,4.6,67,Yoga,Clear,Gym,Stressed
185,2023-02-23T00:00:00Z,27411,2966.58,1.93,403,10.4,176,Gym Workout,Clear,Gym,Neutral
599,2025-02-15T00:00:00Z,2385,2451.54,2.38,655,2.3,84,Gym Workout,Snow,Gym,Neutral
221,2024-11-01T00:00:00Z,15815,2997.02,16.93,346,3.4,75,None,Rain,Home,Happy
76,2024-08-11T00:00:00Z,29033,3375.56,3.87,337,3.9,61,Swimming,Fog,Gym,Stressed
630,2023-04-20T00:00:00Z,11515,2450.28,13.26,801,0.7,62,Yoga,Snow,Home,Stressed
998,2024-04-02T00:00:00Z,16545,3264.62,19.36,946,3.8,162,None,Rain,Gym,Stressed
480,2023-07-25T00:00:00Z,29610,2591.47,8.17,591,3.0,113,Swimming,Clear,Other,Stressed
546,2023-05-03T00:00:00Z,23787,1793.06,0.63,60,2.5,140,None,Fog,Park,Tired
554,2024-07-15T00:00:00Z,3660,3799.51,17.39,1304,11.8,124,Running,Clear,Gym,Happy
212,2024-11-05T00:00:00Z,21820,3479.81,0.74,183,4.9,60,Walking,Rain,Park,Stressed
253,2025-04-10T00:00:00Z,28721,3838.45,7.38,182,3.7,142,Cycling,Fog,Park,Tired
773,2023-05-04T00:00:00Z,21846,3652.34,9.76,1145,6.6,156,Gym Workout,Fog,Office,Stressed
162,2024-07-13T00:00:00Z,22748,2461.68,12.66,251,3.7,90,Running,Snow,Home,Tired
473,2023-04-18T00:00:00Z,18248,2373.07,4.19,893,6.6,72,Walking,Snow,Home,Tired
373,2025-01-07T00:00:00Z,8881,3325.82,16.47,72,8.3,162,Gym Workout,Snow,Office,Neutral
32,2025-05-17T00:00:00Z,17128,2611.48,0.75,201,2.2,150,Yoga,Rain,Office,Neutral
316,2024-09-28T00:00:00Z,5629,2051.27,16.1,14,6.4,92,Swimming,Fog,Other,Neutral
468,2024-06-09T00:00:00Z,9579,3527.85,5.46,388,4.7,176,Walking,Snow,Gym,Neutral
801,2023-12-10T00:00:00Z,23272,2675.75,6.76,1182,5.6,95,Walking,Clear,Office,Happy
612,2025-07-15T00:00:00Z,18925,1998.89,17.28,1421,8.7,141,None,Snow,Other,Stressed
920,2023-07-04T00:00:00Z,6984,3122.29,18.54,1062,0.0,77,Swimming,Clear,Gym,Tired
903,2023-12-28T00:00:00Z,9814,3951.92,2.58,883,5.7,82,None,Rain,Park,Happy
932,2025-04-01T00:00:00Z,15432,2895.99,5.82,855,2.7,68,Running,Clear,Other,Stressed
122,2025-04-02T00:00:00Z,4822,3432.75,13.46,964,3.3,81,None,Fog,Gym,Happy
921,2024-04-16T00:00:00Z,23605,1859.51,0.86,458,8.8,75,Walking,Snow,Other,Stressed
487,2023-10-20T00:00:00Z,27151,3228.79,18.73,114,10.8,129,Swimming,Rain,Office,Tired
826,2023-10-31T00:00:00Z,9829,3801.12,13.43,698,4.7,118,Running,Clear,Gym,Happy
719,2024-06-18T00:00:00Z,26368,2784.8,5.89,1392,1.1,151,Cycling,Rain,Office,Neutral
476,2023-03-03T00:00:00Z,2501,3273.65,9.35,985,6.2,137,Yoga,Snow,Gym,Stressed
904,2024-01-06T00:00:00Z,14587,2871.14,16.18,1410,0.9,162,Walking,Rain,Other,Stressed
969,2023-06-26T00:00:00Z,8381,1511.74,11.86,1058,0.8,157,Running,Rain,Other,Happy
243,2023-12-08T00:00:00Z,18067,3916.2,4.02,693,7.5,73,Gym Workout,Snow,Other,Happy
629,2025-05-16T00:00:00Z,17027,3561.88,4.69,959,3.1,100,Cycling,Rain,Home,Tired
689,2023-07-17T00:00:00Z,25350,1815.46,7.18,240,5.4,93,Gym Workout,Rain,Gym,Happy
449,2024-07-01T00:00:00Z,19406,3046.57,3.66,442,11.7,139,Cycling,Clear,Gym,Tired
311,2023-04-07T00:00:00Z,5645,3339.37,17.54,1378,5.6,63,Walking,Fog,Other,Happy
823,2025-05-10T00:00:00Z,11409,3057.75,16.92,577,4.5,79,Running,Clear,Home,Neutral
583,2023-04-04T00:00:00Z,12326,1623.29,4.92,1324,4.2,81,Yoga,Rain,Park,Tired
285,2025-02-20T00:00:00Z,22789,1505.96,18.72,400,11.4,107,Yoga,Snow,Other,Neutral
593,2024-07-22T00:00:00Z,10661,1794.43,5.14,663,11.3,177,Gym Workout,Clear,Home,Stressed
998,2024-10-12T00:00:00Z,10182,2603.26,14.44,875,8.7,77,Walking,Rain,Home,Stressed
725,2024-03-21T00:00:00Z,16703,3911.39,17.61,93,10.1,119,Running,Clear,Office,Neutral
143,2023-03-23T00:00:00Z,4346,1829.79,11.02,34,0.5,96,Swimming,Fog,Office,Stressed
665,2024-05-06T00:00:00Z,9,1764.89,17.94,192,3.9,157,Cycling,Snow,Gym,Neutral
204,2024-01-07T00:00:00Z,21763,3968.88,0.39,236,0.4,156,Running,Snow,Park,Neutral
976,2023-01-21T00:00:00Z,28407,3458.53,13.07,1108,0.7,61,Swimming,Rain,Home,Neutral
558,2025-06-02T00:00:00Z,662,3400.74,4.02,120,5.3,129,Swimming,Rain,Gym,Happy
541,2023-04-07T00:00:00Z,15322,2500.3,4.48,1124,1.4,161,Gym Workout,Snow,Home,Neutral
952,2023-10-18T00:00:00Z,12565,1820.63,8.64,495,1.3,91,Walking,Snow,Other,Stressed
875,2023-02-28T00:00:00Z,14944,3035.01,3.68,86,7.0,136,Cycling,Rain,Office,Neutral
258,2023-09-13T00:00:00Z,27930,2555.55,8.54,1071,9.9,81,None,Snow,Office,Tired
239,2025-06-29T00:00:00Z,22135,3372.88,1.49,1313,3.9,81,Yoga,Rain,Park,Stressed
79,2025-06-03T00:00:00Z,23871,1500.0,10.78,295,9.5,93,Walking,Clear,Gym,Stressed
929,2024-09-20T00:00:00Z,28959,1802.35,9.76,964,0.2,161,None,Rain,Office,Happy
585,2023-08-14T00:00:00Z,17989,3808.48,19.61,294,11.6,177,Yoga,Fog,Home,Stressed
952,2023-04-25T00:00:00Z,22755,3557.54,16.75,1297,3.9,90,Gym Workout,Snow,Gym,Tired
81,2024-07-29T00:00:00Z,25199,3353.0,10.95,1188,2.5,94,None,Snow,Home,Tired
55,2023-12-30T00:00:00Z,2251,1999.56,12.9,1300,8.0,77,Walking,Snow,Office,Happy
556,2024-02-29T00:00:00Z,4071,1502.64,5.99,307,6.0,146,Yoga,Snow,Other,Happy
477,2024-02-12T00:00:00Z,11193,3746.2,0.8,272,10.6,86,Swimming,Snow,Gym,Stressed
646,2023-09-09T00:00:00Z,20316,3729.85,5.77,672,11.0,133,None,Fog,Office,Happy
82,2024-08-02T00:00:00Z,23819,1640.37,0.34,1171,9.5,84,Cycling,Snow,Other,Stressed
773,2023-06-03T00:00:00Z,13129,3532.27,15.14,860,4.0,68,Swimming,Rain,Home,Tired
392,2024-10-04T00:00:00Z,29029,3475.74,4.88,168,0.9,97,Walking,Snow,Home,Happy
715,2023-03-22T00:00:00Z,6078,2177.68,14.42,29,0.5,70,Cycling,Fog,Gym,Tired
94,2025-08-30T00:00:00Z,18338,3619.68,15.99,509,7.1,148,Yoga,Fog,Other,Neutral
317,2023-03-30T00:00:00Z,21014,2063.83,1.85,1001,5.6,93,Walking,Clear,Park,Stressed
673,2024-11-08T00:00:00Z,24019,2852.09,6.42,1349,10.5,102,Gym Workout,Clear,Gym,Neutral
323,2025-02-02T00:00:00Z,2225,2228.03,2.12,868,7.2,135,Yoga,Clear,Gym,Stressed
444,2023-03-03T00:00:00Z,193,3834.26,15.95,127,6.4,161,Yoga,Clear,Office,Stressed
519,2024-06-21T00:00:00Z,1894,2501.27,1.46,784,8.5,170,Running,Snow,Home,Tired
912,2024-06-09T00:00:00Z,23151,3371.86,8.21,186,7.0,113,Yoga,Snow,Other,Tired
778,2024-12-17T00:00:00Z,27450,2864.89,8.32,569,9.5,124,Walking,Fog,Gym,Happy
864,2023-09-27T00:00:00Z,1605,2703.86,1.74,1091,2.6,63,Swimming,Fog,Park,Stressed
281,2023-09-16T00:00:00Z,20923,2003.28,10.07,1174,1.3,138,Running,Snow,Office,Happy
892,2024-11-17T00:00:00Z,20139,2414.96,0.05,646,11.3,136,None,Clear,Park,Neutral
21,2023-09-23T00:00:00Z,19060,2493.89,8.67,163,8.5,79,Yoga,Rain,Other,Happy
177,2023-09-28T00:00:00Z,21186,3494.97,3.56,288,5.3,114,Walking,Fog,Office,Tired
272,2024-11-29T00:00:00Z,19961,2013.91,13.07,257,7.4,123,Yoga,Clear,Park,Happy
537,2023-09-02T00:00:00Z,1784,2534.59,15.35,80,0.6,72,Swimming,Snow,Other,Stressed
154,2024-07-13T00:00:00Z,11656,2550.83,11.56,764,4.6,118,Swimming,Rain,Other,Tired
382,2023-01-22T00:00:00Z,2891,2608.38,13.15,1304,0.6,154,Swimming,Fog,Office,Tired
919,2025-03-12T00:00:00Z,8176,2563.75,7.47,340,3.7,84,Yoga,Rain,Office,Neutral
950,2023-01-29T00:00:00Z,16485,2273.01,17.69,682,11.2,138,Yoga,Rain,Gym,Stressed
90,2023-11-30T00:00:00Z,9514,3285.14,5.39,776,8.4,131,Walking,Fog,Home,Neutral
223,2023-01-08T00:00:00Z,20638,3826.35,17.03,792,8.5,147,None,Clear,Other,Neutral
510,2024-03-31T00:00:00Z,988,2903.17,3.72,933,10.7,108,Yoga,Rain,Gym,Stressed
642,2023-04-06T00:00:00Z,12719,1741.71,11.71,825,7.5,68,Swimming,Fog,Office,Stressed
631,2023-09-20T00:00:00Z,28729,2552.76,5.07,1321,8.2,95,Yoga,Rain,Other,Neutral
546,2025-06-06T00:00:00Z,4340,2417.62,19.46,940,6.8,101,Running,Fog,Park,Tired
466,2025-06-04T00:00:00Z,5715,2589.03,12.76,151,1.3,132,Swimming,Snow,Park,Happy
47,2023-07-21T00:00:00Z,3547,3714.32,15.27,206,0.8,117,Walking,Rain,Park,Happy
81,2023-12-09T00:00:00Z,8299,2198.94,10.86,1397,4.2,97,Cycling,Rain,Office,Neutral
935,2024-08-23T00:00:00Z,27778,3491.08,19.49,207,0.8,160,Running,Clear,Office,Happy
519,2024-05-06T00:00:00Z,4673,1905.57,16.35,656,10.0,67,Swimming,Fog,Park,Stressed
555,2023-01-20T00:00:00Z,13435,1719.24,19.77,327,3.3,61,None,Fog,Home,Stressed
725,2023-10-10T00:00:00Z,10353,1868.43,6.13,1321,11.1,128,Cycling,Rain,Office,Tired
541,2023-02-22T00:00:00Z,4901,2469.41,1.54,82,2.1,167,Running,Fog,Home,Happy
443,2023-09-03T00:00:00Z,28485,2006.58,7.97,233,0.8,146,Running,Snow,Gym,Stressed
69,2023-11-01T00:00:00Z,25291,2391.12,0.45,409,11.1,138,Gym Workout,Rain,Other,Tired
77,2025-06-30T00:00:00Z,27420,3041.64,1.7,370,5.7,127,None,Clear,Office,Happy
338,2024-02-20T00:00:00Z,8697,3326.58,7.89,817,9.4,151,Swimming,Clear,Gym,Tired
581,2025-06-16T00:00:00Z,12267,3949.51,14.9,350,0.3,143,Cycling,Clear,Park,Happy
817,2025-02-02T00:00:00Z,16305,2665.81,11.58,1310,2.4,131,Yoga,Rain,Other,Tired
743,2023-11-30T00:00:00Z,28039,1540.89,18.5,853,10.5,150,None,Rain,Office,Stressed
513,2023-12-06T00:00:00Z,9870,2767.38,6.7,389,11.4,63,Yoga,Snow,Other,Tired
580,2025-04-11T00:00:00Z,2006,2457.58,16.58,1259,9.3,123,Cycling,Fog,Park,Stressed
839,2024-12-19T00:00:00Z,16903,2271.44,15.86,889,9.0,132,Swimming,Fog,Other,Happy
652,2025-01-26T00:00:00Z,29822,2845.01,8.4,1433,0.1,89,Cycling,Rain,Gym,Tired
389,2023-09-01T00:00:00Z,14575,2128.26,3.49,517,3.3,126,None,Fog,Gym,Tired
